3.719798556683910906e+00 -3.892271951998781954e-01 1.080506245043235530e-02 1.086926447799834577e-01
-3.892271951998781954e-01 1.558503748830657187e+01 1.485876859111883719e-01 -1.023036403735593930e-01
1.080506245043235877e-02 1.485876859111884274e-01 4.451431645400866222e-01 -3.420673439171475344e-02
1.086926447799834439e-01 -1.023036403735594069e-01 -3.420673439171475344e-02 5.150737872148637431e-01
