1.356797725746968108e+00 -3.278910315565646716e+00 1.118369000268261276e-01 6.781511738617060359e-02
-3.278910315565642719e+00 1.620892706307792963e+01 1.319859036705592625e-01 4.052195700703897230e-01
1.118369000268266966e-01 1.319859036705578192e-01 9.299435094925950773e-02 -2.375821739404939542e-02
6.781511738617077012e-02 4.052195700703890568e-01 -2.375821739404941971e-02 1.500343181746084387e-01
